metric_id,metric_name,median,mean,iqr,entropy_norm,heterogeneity_level,corpus_value
141.0,auxiliary_share_in_verbs,0.029535864978902954,0.032391986822274295,0.024700171330668194,0.9325392923076974,средняя,0.03357499824030408
142.0,noun_case_nominative_share,0.25418060200668896,0.2575589816554929,0.07182142672391495,0.90591117526854,средняя,0.25728277534955035
143.0,noun_case_genitive_share,0.3857442348008386,0.3817930771563534,0.0714204462924754,0.9221090363437177,средняя,0.3814732602576718
144.0,noun_case_dative_share,0.03776683087027915,0.0389141590994092,0.018596751634173493,0.8589345180321234,средняя,0.0401611020847159
145.0,noun_case_accusative_share,0.11689145793192036,0.11906967927087196,0.03584378635093985,0.8999491858200263,средняя,0.12151307810247373
146.0,noun_case_instrumental_share,0.07804232804232804,0.08102642988939973,0.022892610724225743,0.8744662744576104,средняя,0.08094006727842742
147.0,noun_case_locative_share,0.12040133779264214,0.12163767292847273,0.026159422011398217,0.9141858118727362,средняя,0.1186297169271608
148.0,pos_inventory_size,14.0,14.355555555555556,1.0,0.9240236658403387,средняя,16.0
149.0,noun_density_per_100w,39.2214685933353,38.541357831284856,7.3603653984424255,0.9695375302655391,средняя,38.22134893853317
150.0,verb_density_per_100w,11.46847228099873,11.967507421854807,2.7176907744887906,0.8536659311753964,средняя,12.137029601469393
151.0,adjective_density_per_100w,16.11764705882353,16.419199300995597,3.713107365056194,0.8292604146039748,средняя,16.147964632010595
152.0,adverb_density_per_100w,3.8723818801753533,3.9825183992502198,1.8633004346393438,0.9512773064204949,средняя,4.070735978813379
153.0,verb_to_noun_ratio,0.298465829846583,0.3170265812423185,0.08585110794583772,0.8283792369454386,средняя,0.317545820295038
154.0,adjective_to_noun_ratio,0.4008168028004667,0.42971199218447065,0.11277331563525711,0.8709964023200051,средняя,0.4224854716137684
155.0,adverb_to_verb_ratio,0.3258426966292135,0.3409128765992531,0.12462870390494818,0.8683486036437121,средняя,0.3353980432181319
156.0,pronoun_to_noun_ratio,0.07708333333333334,0.08399217844656569,0.031110972191833626,0.8393746293359187,средняя,0.08596334376396961
157.0,adjective_noun_bigram_share,0.2970027247956403,0.30973140091420803,0.06485935806101906,0.7756017429489024,средняя,0.3048999309868875
158.0,finite_verbs_per_sentence,1.424778761061947,1.4404782837037986,0.38447971781305124,0.9041387176138537,средняя,1.4735272184936614
159.0,nouns_per_sentence,8.523809523809524,8.62436400194629,2.94047619047619,0.9226958313968863,средняя,8.340790454884415
160.0,adjectives_per_sentence,3.8017241379310347,3.715570396439779,1.0457875457875456,0.8590894306481225,средняя,3.52386278896346
161.0,formulaic_lemma_4_6_repeat_index,0.009307135470527405,0.027795965751593783,0.01556256607216705,0.7138700282378021,высокая,0.02795989870607417
162.0,formulaic_slot_4_6_repeat_index,0.13099041533546327,0.15826583719155743,0.07204651130961685,0.8211196018914287,средняя,0.4336455406389843
163.0,formulaic_lemma_top10_coverage,0.004371952244829325,0.005325557392765879,0.0028026491386719584,0.8346162360732325,средняя,0.0005307524196066188
164.0,formulaic_slot_top10_coverage,0.015892174612753975,0.031933842604633354,0.009381933438985737,0.7684217622214758,высокая,0.02474416345786936
165.0,pos_transition_entropy,0.767397495504336,0.7719997982677258,0.04640078685323412,0.8293435027230114,средняя,0.7156293473629678
